exp,file_num,event_type,start_time_file_sec,stop_time_file_sec,start_time_experiment,stop_time_experiment,start_time_experiment_sec,stop_time_experiment_sec,start_time_real,stop_time_real,RMS_arena_1,RMS_arena_2,RMS_underground,channel,assigned_location,duration_sec,bout_id,position_in_bout
235,127,alarm,14.49,14.51,12:42:14.490,12:42:14.510,45734.490112,45734.510328,2025-03-22 08:17:04.490112,2025-03-22 08:17:04.510328,-51.4088134765625,-55.776535,-23.255775,30,underground,0.02,,
235,127,alarm,23.748,23.766,12:42:23.748,12:42:23.766,45743.74848,45743.766008,2025-03-22 08:17:13.748480,2025-03-22 08:17:13.766008,-49.724159240722656,-55.450287,-22.283154,30,underground,0.018,,
235,127,alarm,291.503,291.573,12:46:51.503,12:46:51.573,46011.50336,46011.573368,2025-03-22 08:21:41.503360,2025-03-22 08:21:41.573368,-53.814727783203125,-55.74321,-39.446686,30,underground,0.07,,
235,128,alarm,143.543,143.601,12:50:23.543,12:50:23.601,46223.542784,46223.60076,2025-03-22 08:25:13.542784,2025-03-22 08:25:13.600760,-53.78757095336914,-55.650654,-41.168446,30,underground,0.058,,
235,128,alarm,226.479,226.572,12:51:46.479,12:51:46.572,46306.478976,46306.571768,2025-03-22 08:26:36.478976,2025-03-22 08:26:36.571768,-53.55393981933594,-54.41015,-23.791908,30,underground,0.093,,
235,128,alarm,268.183,268.223,12:52:28.183,12:52:28.223,46348.183296,46348.222968,2025-03-22 08:27:18.183296,2025-03-22 08:27:18.222968,-53.8797721862793,-46.20655,-30.607426,30,underground,0.04,15.0,1.0
235,128,alarm,268.927,269.01,12:52:28.927,12:52:29.010,46348.927104,46349.009656,2025-03-22 08:27:18.927104,2025-03-22 08:27:19.009656,-53.45573043823242,-55.495827,-29.87207,30,underground,0.083,15.0,2.0
235,128,alarm,269.551,269.65,12:52:29.551,12:52:29.650,46349.551232,46349.65004,2025-03-22 08:27:19.551232,2025-03-22 08:27:19.650040,-53.34909057617188,-36.53086,-30.20226,30,underground,0.099,15.0,3.0
235,128,alarm,270.252,270.334,12:52:30.252,12:52:30.334,46350.251776,46350.333944,2025-03-22 08:27:20.251776,2025-03-22 08:27:20.333944,-53.4615364074707,-37.827072,-31.629734,30,underground,0.082,15.0,4.0
235,128,alarm,270.919,271.017,12:52:30.919,12:52:31.017,46350.918656,46351.016952,2025-03-22 08:27:20.918656,2025-03-22 08:27:21.016952,-53.81143569946289,-43.60463,-26.764847,30,underground,0.098,15.0,5.0
235,128,alarm,271.682,271.726,12:52:31.682,12:52:31.726,46351.682304,46351.725944,2025-03-22 08:27:21.682304,2025-03-22 08:27:21.725944,-53.766876220703125,-46.84954,-32.687363,30,underground,0.044,15.0,6.0
235,128,alarm,272.263,272.333,12:52:32.263,12:52:32.333,46352.263296,46352.333304,2025-03-22 08:27:22.263296,2025-03-22 08:27:22.333304,-53.97223663330078,-53.565933,-30.913147,30,underground,0.07,15.0,7.0
235,128,alarm,272.928,272.986,12:52:32.928,12:52:32.986,46352.928,46352.986488,2025-03-22 08:27:22.928000,2025-03-22 08:27:22.986488,-53.64752960205078,-45.07834,-32.294422,30,underground,0.058,15.0,8.0
235,128,alarm,273.595,273.629,12:52:33.595,12:52:33.629,46353.595008,46353.629432,2025-03-22 08:27:23.595008,2025-03-22 08:27:23.629432,-51.63158798217773,-33.37325,-34.027157,30,arena_2,0.034,15.0,9.0
235,128,alarm,274.236,274.276,12:52:34.236,12:52:34.276,46354.235904,46354.275832,2025-03-22 08:27:24.235904,2025-03-22 08:27:24.275832,-53.84443283081055,-41.946255,-35.04345,30,underground,0.04,15.0,10.0
235,128,alarm,274.898,274.928,12:52:34.898,12:52:34.928,46354.898432,46354.928248,2025-03-22 08:27:24.898432,2025-03-22 08:27:24.928248,-54.069602966308594,-55.772266,-36.266018,30,underground,0.03,15.0,11.0
235,128,alarm,275.486,275.509,12:52:35.486,12:52:35.509,46355.486208,46355.509368,2025-03-22 08:27:25.486208,2025-03-22 08:27:25.509368,-53.820899963378906,-45.70374,-39.27566,30,underground,0.023,15.0,12.0
235,128,alarm,277.288,277.317,12:52:37.288,12:52:37.317,46357.288192,46357.317496,2025-03-22 08:27:27.288192,2025-03-22 08:27:27.317496,-53.87996292114258,-44.81796,-37.870712,30,underground,0.029,15.0,13.0
235,129,alarm,17.137,17.171,12:54:17.137,12:54:17.171,46457.13728,46457.170936,2025-03-22 08:29:07.137280,2025-03-22 08:29:07.170936,-53.57638931274414,-55.72933,-25.732056,30,underground,0.034,,
235,129,alarm,47.208,47.238,12:54:47.208,12:54:47.238,46487.20768,46487.238136,2025-03-22 08:29:37.207680,2025-03-22 08:29:37.238136,-53.95055770874024,-55.861794,-35.356518,30,underground,0.03,16.0,1.0
235,129,alarm,47.831,47.853,12:54:47.831,12:54:47.853,46487.830912,46487.853048,2025-03-22 08:29:37.830912,2025-03-22 08:29:37.853048,-53.62446212768555,-55.772537,-39.68477,30,underground,0.022,16.0,2.0
235,129,alarm,49.023,49.056,12:54:49.023,12:54:49.056,46489.022976,46489.05612,2025-03-22 08:29:39.022976,2025-03-22 08:29:39.056120,-53.82969665527344,-55.84146,-40.559998,30,underground,0.033,16.0,3.0
235,129,alarm,49.453,49.466,12:54:49.453,12:54:49.466,46489.4528,46489.466232,2025-03-22 08:29:39.452800,2025-03-22 08:29:39.466232,-53.73029327392578,-55.87377,-40.18799,30,underground,0.013,16.0,4.0
235,129,alarm,50.289,50.318,12:54:50.289,12:54:50.318,46490.28864,46490.317944,2025-03-22 08:29:40.288640,2025-03-22 08:29:40.317944,-53.737335205078125,-55.68055,-39.61594,30,underground,0.029,16.0,5.0
235,129,alarm,98.658,98.676,12:55:38.658,12:55:38.676,46538.65792,46538.67596,2025-03-22 08:30:28.657920,2025-03-22 08:30:28.675960,-53.92618560791016,-55.789963,-44.57756,30,underground,0.018,,
235,129,alarm,151.266,151.283,12:56:31.266,12:56:31.283,46591.265792,46591.283064,2025-03-22 08:31:21.265792,2025-03-22 08:31:21.283064,-53.870567321777344,-55.891857,-32.596676,30,underground,0.017,,
235,129,alarm,171.908,171.963,12:56:51.908,12:56:51.963,46611.907968,46611.963256,2025-03-22 08:31:41.907968,2025-03-22 08:31:41.963256,-53.65475082397461,-55.809654,-30.431732,30,underground,0.055,,
235,130,alarm,319.477,319.497,13:05:19.477,13:05:19.497,47119.477376,47119.497336,2025-03-22 08:40:09.477376,2025-03-22 08:40:09.497336,-50.71086883544922,-55.765587,-37.55365,30,underground,0.02,,
235,130,alarm,344.417,344.432,13:05:44.417,13:05:44.432,47144.41664,47144.432248,2025-03-22 08:40:34.416640,2025-03-22 08:40:34.432248,-53.23886489868164,-55.63389,-31.981821,30,underground,0.016,,
235,131,alarm,96.778,96.79,13:07:36.778,13:07:36.790,47256.77824,47256.789624,2025-03-22 08:42:26.778240,2025-03-22 08:42:26.789624,-53.60710144042969,-41.05032,-56.071278,20,arena_2,0.011,,
235,131,alarm,291.633,291.646,13:10:51.633,13:10:51.646,47451.632896,47451.646328,2025-03-22 08:45:41.632896,2025-03-22 08:45:41.646328,-52.92117691040039,-54.830917,-33.68648,30,underground,0.013,,
235,131,alarm,309.524,309.552,13:11:09.524,13:11:09.552,47469.523712,47469.551864,2025-03-22 08:45:59.523712,2025-03-22 08:45:59.551864,-53.94337463378906,-55.430496,-40.949764,30,underground,0.028,,
235,131,alarm,309.687,309.775,13:11:09.687,13:11:09.775,47469.686656,47469.774584,2025-03-22 08:45:59.686656,2025-03-22 08:45:59.774584,-53.86157989501953,-54.74113,-29.76678,30,underground,0.088,,
235,131,alarm,310.273,310.291,13:11:10.273,13:11:10.291,47470.273024,47470.29132,2025-03-22 08:46:00.273024,2025-03-22 08:46:00.291320,-44.55774688720703,-50.656017,-14.576726,30,underground,0.018,,
235,132,alarm,188.806,188.864,13:15:08.806,13:15:08.864,47708.805888,47708.864248,2025-03-22 08:49:58.805888,2025-03-22 08:49:58.864248,-47.69909286499024,-35.583225,-38.94513,30,arena_2,0.058,,
235,133,alarm,105.474,105.488,13:19:45.474,13:19:45.488,47985.474432,47985.487608,2025-03-22 08:54:35.474432,2025-03-22 08:54:35.487608,-44.382171630859375,-55.481075,-45.560562,10,arena_1,0.013,,
235,133,alarm,205.311,205.34,13:21:25.311,13:21:25.340,48085.31136,48085.339768,2025-03-22 08:56:15.311360,2025-03-22 08:56:15.339768,-53.97207260131836,-55.81541,-41.57882,30,underground,0.028,,
235,134,alarm,52.6,52.721,13:24:52.600,13:24:52.721,48292.599936,48292.720504,2025-03-22 08:59:42.599936,2025-03-22 08:59:42.720504,-51.12017822265625,-51.601852,-39.93165,30,underground,0.121,,
235,134,alarm,55.467,55.497,13:24:55.467,13:24:55.497,48295.467264,48295.496696,2025-03-22 08:59:45.467264,2025-03-22 08:59:45.496696,-51.885841369628906,-53.507317,-24.897654,30,underground,0.029,,
235,134,alarm,134.6,134.612,13:26:14.600,13:26:14.612,48374.599936,48374.611576,2025-03-22 09:01:04.599936,2025-03-22 09:01:04.611576,-49.6180305480957,-46.52534,-36.948154,20,underground,0.012,,
235,134,alarm,193.772,193.784,13:27:13.772,13:27:13.784,48433.771776,48433.783672,2025-03-22 09:02:03.771776,2025-03-22 09:02:03.783672,-42.503456115722656,-40.038876,-44.868046,20,arena_2,0.012,,
235,134,alarm,198.758,198.781,13:27:18.758,13:27:18.781,48438.757888,48438.780664,2025-03-22 09:02:08.757888,2025-03-22 09:02:08.780664,-52.816165924072266,-55.01055,-27.933748,30,underground,0.023,,
235,134,alarm,201.315,201.326,13:27:21.315,13:27:21.326,48441.31456,48441.326456,2025-03-22 09:02:11.314560,2025-03-22 09:02:11.326456,-46.7576904296875,-42.72856,-44.66121,20,arena_2,0.012,,
235,134,alarm,248.423,248.451,13:28:08.423,13:28:08.451,48488.422656,48488.451192,2025-03-22 09:02:58.422656,2025-03-22 09:02:58.451192,-53.67488479614258,-53.29733,-31.286877,30,underground,0.029,,
235,136,alarm,92.566,92.584,13:37:32.566,13:37:32.584,49052.5664,49052.584056,2025-03-22 09:12:22.566400,2025-03-22 09:12:22.584056,-52.86067581176758,-55.21422,-29.392025,30,underground,0.018,,
235,137,alarm,4.206,4.219,13:42:04.206,13:42:04.219,49324.206208,49324.218872,2025-03-22 09:16:54.206208,2025-03-22 09:16:54.218872,-53.45503234863281,-55.677143,-24.575739,30,underground,0.013,,
235,137,alarm,4.624,4.636,13:42:04.624,13:42:04.636,49324.624128,49324.635896,2025-03-22 09:16:54.624128,2025-03-22 09:16:54.635896,-53.779884338378906,-55.528965,-36.710003,30,underground,0.012,,
235,137,alarm,81.585,81.596,13:43:21.585,13:43:21.596,49401.58528,49401.59628,2025-03-22 09:18:11.585280,2025-03-22 09:18:11.596280,-46.99034881591797,-45.083397,-28.476059,30,underground,0.011,,
235,137,alarm,323.434,323.448,13:47:23.434,13:47:23.448,49643.434368,49643.447928,2025-03-22 09:22:13.434368,2025-03-22 09:22:13.447928,-34.894325256347656,-55.67964,-39.998665,10,arena_1,0.014,,
235,138,alarm,177.451,177.491,13:50:57.451,13:50:57.491,49857.450752,49857.491448,2025-03-22 09:25:47.450752,2025-03-22 09:25:47.491448,-30.55672836303711,-51.54083,-17.316963,30,underground,0.041,17.0,1.0
235,138,alarm,179.231,179.294,13:50:59.231,13:50:59.294,49859.230976,49859.294328,2025-03-22 09:25:49.230976,2025-03-22 09:25:49.294328,-43.09982299804688,-54.092083,-10.651924,30,underground,0.063,17.0,2.0
235,138,alarm,180.342,180.375,13:51:00.342,13:51:00.375,49860.342144,49860.374776,2025-03-22 09:25:50.342144,2025-03-22 09:25:50.374776,-45.004302978515625,-55.243736,-17.820341,30,underground,0.033,17.0,3.0
235,138,alarm,182.396,182.41,13:51:02.396,13:51:02.410,49862.396416,49862.409848,2025-03-22 09:25:52.396416,2025-03-22 09:25:52.409848,-52.277870178222656,-55.55811,-23.07907,30,underground,0.013,17.0,4.0
235,138,alarm,185.291,185.411,13:51:05.291,13:51:05.411,49865.291392,49865.410936,2025-03-22 09:25:55.291392,2025-03-22 09:25:55.410936,-53.446380615234375,-55.71299,-29.680166,30,underground,0.12,17.0,5.0
235,138,alarm,192.805,192.954,13:51:12.805,13:51:12.954,49872.804864,49872.95436,2025-03-22 09:26:02.804864,2025-03-22 09:26:02.954360,-52.634727478027344,-55.682793,-19.35599,30,underground,0.149,17.0,6.0
235,138,alarm,193.929,193.973,13:51:13.929,13:51:13.973,49873.929344,49873.972984,2025-03-22 09:26:03.929344,2025-03-22 09:26:03.972984,-53.658538818359375,-55.635925,-31.31266,30,underground,0.044,17.0,7.0
235,138,alarm,194.02,194.042,13:51:14.020,13:51:14.042,49874.02048,49874.042488,2025-03-22 09:26:04.020480,2025-03-22 09:26:04.042488,-52.88131332397461,-55.64791,-35.5448,30,underground,0.022,17.0,8.0
235,138,alarm,194.423,194.54,13:51:14.423,13:51:14.540,49874.423296,49874.540024,2025-03-22 09:26:04.423296,2025-03-22 09:26:04.540024,-53.437232971191406,-55.599953,-30.385561,30,underground,0.117,17.0,9.0
235,138,alarm,195.748,195.894,13:51:15.748,13:51:15.894,49875.747968,49875.894136,2025-03-22 09:26:05.747968,2025-03-22 09:26:05.894136,-53.41159439086914,-55.700294,-26.15475,30,underground,0.146,17.0,10.0
235,138,alarm,197.119,197.229,13:51:17.119,13:51:17.229,49877.119104,49877.229176,2025-03-22 09:26:07.119104,2025-03-22 09:26:07.229176,-37.90204620361328,-55.469208,-19.360094,10,underground,0.11,17.0,11.0
235,138,alarm,198.047,198.114,13:51:18.047,13:51:18.114,49878.047104,49878.11404,2025-03-22 09:26:08.047104,2025-03-22 09:26:08.114040,-52.00761413574219,-55.110687,-17.616356,30,underground,0.067,17.0,12.0
235,138,alarm,198.068,198.114,13:51:18.068,13:51:18.114,49878.06848,49878.11404,2025-03-22 09:26:08.068480,2025-03-22 09:26:08.114040,-51.371192932128906,-54.85745,-17.402328,10,underground,0.046,17.0,13.0
235,138,alarm,198.508,198.572,13:51:18.508,13:51:18.572,49878.507648,49878.57228,2025-03-22 09:26:08.507648,2025-03-22 09:26:08.572280,-49.60450744628906,-55.515408,-10.6461,30,underground,0.065,17.0,14.0
235,138,alarm,200.604,200.647,13:51:20.604,13:51:20.647,49880.603776,49880.647416,2025-03-22 09:26:10.603776,2025-03-22 09:26:10.647416,-52.5130500793457,-55.798203,-21.93869,30,underground,0.044,17.0,15.0
235,138,alarm,201.655,201.77,13:51:21.655,13:51:21.770,49881.654528,49881.76972,2025-03-22 09:26:11.654528,2025-03-22 09:26:11.769720,-53.78118515014648,-55.670525,-26.004808,30,underground,0.115,17.0,16.0
235,138,alarm,202.812,202.956,13:51:22.812,13:51:22.956,49882.812416,49882.956408,2025-03-22 09:26:12.812416,2025-03-22 09:26:12.956408,-45.63408660888672,-55.23439,-11.672358,10,underground,0.144,17.0,17.0
235,138,alarm,203.801,203.838,13:51:23.801,13:51:23.838,49883.801472,49883.838072,2025-03-22 09:26:13.801472,2025-03-22 09:26:13.838072,-53.889122009277344,-55.72413,-34.741653,30,underground,0.037,17.0,18.0
235,138,alarm,204.803,204.939,13:51:24.803,13:51:24.939,49884.802944,49884.939256,2025-03-22 09:26:14.802944,2025-03-22 09:26:14.939256,-53.83674621582031,-55.717773,-32.17147,30,underground,0.136,17.0,19.0
235,138,alarm,207.167,207.244,13:51:27.167,13:51:27.244,49887.16672,49887.24364,2025-03-22 09:26:17.166720,2025-03-22 09:26:17.243640,-53.33467864990234,-55.731815,-26.367998,30,underground,0.077,17.0,20.0
235,138,alarm,207.748,207.861,13:51:27.748,13:51:27.861,49887.748096,49887.861496,2025-03-22 09:26:17.748096,2025-03-22 09:26:17.861496,-53.66926574707031,-55.65971,-29.320002,30,underground,0.113,17.0,21.0
235,138,alarm,209.379,209.418,13:51:29.379,13:51:29.418,49889.379328,49889.417592,2025-03-22 09:26:19.379328,2025-03-22 09:26:19.417592,-53.80531311035156,-49.554756,-36.712074,30,underground,0.038,17.0,22.0
235,138,alarm,210.263,210.283,13:51:30.263,13:51:30.283,49890.26304,49890.283384,2025-03-22 09:26:20.263040,2025-03-22 09:26:20.283384,-53.96730041503906,-55.757748,-36.192947,30,underground,0.02,17.0,23.0
235,138,alarm,211.436,211.59,13:51:31.436,13:51:31.590,49891.436032,49891.590264,2025-03-22 09:26:21.436032,2025-03-22 09:26:21.590264,-53.62955093383789,-55.601456,-29.308264,30,underground,0.154,17.0,24.0
235,138,alarm,213.357,213.408,13:51:33.357,13:51:33.408,49893.356928,49893.407864,2025-03-22 09:26:23.356928,2025-03-22 09:26:23.407864,-53.88782501220703,-55.737816,-30.575388,30,underground,0.051,17.0,25.0
235,138,alarm,235.631,235.712,13:51:55.631,13:51:55.712,49915.630848,49915.712248,2025-03-22 09:26:45.630848,2025-03-22 09:26:45.712248,-53.5924072265625,-55.726547,-22.89267,30,underground,0.081,18.0,1.0
235,138,alarm,235.793,235.805,13:51:55.793,13:51:55.805,49915.792512,49915.804536,2025-03-22 09:26:45.792512,2025-03-22 09:26:45.804536,-53.18592834472656,-55.48214,-32.664524,30,underground,0.012,18.0,2.0
235,138,alarm,236.391,236.497,13:51:56.391,13:51:56.497,49916.390784,49916.497016,2025-03-22 09:26:46.390784,2025-03-22 09:26:46.497016,-53.58540344238281,-55.70527,-25.114622,30,underground,0.106,18.0,3.0
235,138,alarm,237.04,237.139,13:51:57.040,13:51:57.139,49917.040384,49917.139192,2025-03-22 09:26:47.040384,2025-03-22 09:26:47.139192,-53.62022018432617,-55.83507,-26.685596,30,underground,0.099,18.0,4.0
235,138,alarm,237.701,237.783,13:51:57.701,13:51:57.783,49917.700864,49917.783032,2025-03-22 09:26:47.700864,2025-03-22 09:26:47.783032,-53.482643127441406,-49.182358,-23.096361,30,underground,0.082,18.0,5.0
235,138,alarm,238.265,238.347,13:51:58.265,13:51:58.347,49918.264832,49918.347128,2025-03-22 09:26:48.264832,2025-03-22 09:26:48.347128,-53.42345428466797,-55.7279,-27.353247,30,underground,0.082,18.0,6.0
235,138,alarm,238.809,238.898,13:51:58.809,13:51:58.898,49918.809088,49918.898424,2025-03-22 09:26:48.809088,2025-03-22 09:26:48.898424,-53.51478958129883,-51.196777,-25.200537,30,underground,0.089,18.0,7.0
235,138,alarm,239.373,239.457,13:51:59.373,13:51:59.457,49919.37344,49919.4574,2025-03-22 09:26:49.373440,2025-03-22 09:26:49.457400,-53.64617919921875,-55.655537,-28.938477,30,underground,0.084,18.0,8.0
235,138,alarm,239.984,240.069,13:51:59.984,13:52:00.069,49919.984128,49920.068856,2025-03-22 09:26:49.984128,2025-03-22 09:26:50.068856,-53.64277267456055,-55.733818,-27.790047,30,underground,0.085,18.0,9.0
235,138,alarm,240.68,240.775,13:52:00.680,13:52:00.775,49920.680192,49920.775416,2025-03-22 09:26:50.680192,2025-03-22 09:26:50.775416,-53.56110382080078,-55.746708,-26.825603,30,underground,0.095,18.0,10.0
235,138,alarm,241.366,241.461,13:52:01.366,13:52:01.461,49921.366016,49921.46124,2025-03-22 09:26:51.366016,2025-03-22 09:26:51.461240,-53.62896347045898,-55.568283,-28.208755,30,underground,0.095,18.0,11.0
235,138,alarm,241.968,242.049,13:52:01.968,13:52:02.049,49921.968384,49922.049272,2025-03-22 09:26:51.968384,2025-03-22 09:26:52.049272,-53.80892181396485,-54.398743,-31.040152,30,underground,0.081,18.0,12.0
235,138,alarm,242.567,242.609,13:52:02.567,13:52:02.609,49922.56704,49922.608504,2025-03-22 09:26:52.567040,2025-03-22 09:26:52.608504,-53.82497787475586,-55.6657,-30.298319,30,underground,0.041,18.0,13.0
235,138,alarm,243.154,243.232,13:52:03.154,13:52:03.232,49923.154176,49923.231864,2025-03-22 09:26:53.154176,2025-03-22 09:26:53.231864,-53.95820617675781,-54.73842,-31.915249,30,underground,0.078,18.0,14.0
235,138,alarm,244.366,244.445,13:52:04.366,13:52:04.445,49924.366208,49924.444664,2025-03-22 09:26:54.366208,2025-03-22 09:26:54.444664,-53.82234191894531,-52.667374,-28.153818,30,underground,0.078,18.0,15.0
235,138,alarm,245.019,245.091,13:52:05.019,13:52:05.091,49925.01888,49925.090552,2025-03-22 09:26:55.018880,2025-03-22 09:26:55.090552,-53.65409469604492,-55.697598,-27.31388,30,underground,0.072,18.0,16.0
235,138,alarm,245.618,245.69,13:52:05.618,13:52:05.690,49925.618432,49925.690232,2025-03-22 09:26:55.618432,2025-03-22 09:26:55.690232,-53.80657196044922,-55.671448,-28.927336,30,underground,0.072,18.0,17.0
235,138,alarm,246.253,246.305,13:52:06.253,13:52:06.305,49926.25344,49926.3054,2025-03-22 09:26:56.253440,2025-03-22 09:26:56.305400,-53.59295272827149,-55.659225,-30.293215,30,underground,0.052,18.0,18.0
235,138,alarm,246.845,246.896,13:52:06.845,13:52:06.896,49926.84544,49926.896376,2025-03-22 09:26:56.845440,2025-03-22 09:26:56.896376,-53.81547927856445,-55.596184,-30.12924,30,underground,0.051,18.0,19.0
235,138,alarm,249.041,249.107,13:52:09.041,13:52:09.107,49929.04064,49929.107192,2025-03-22 09:26:59.040640,2025-03-22 09:26:59.107192,-53.42214584350586,-55.544662,-28.558174,30,underground,0.067,18.0,20.0
235,138,alarm,249.777,249.819,13:52:09.777,13:52:09.819,49929.77664,49929.818872,2025-03-22 09:26:59.776640,2025-03-22 09:26:59.818872,-53.71161651611328,-52.619724,-33.74973,30,underground,0.042,18.0,21.0
235,138,alarm,293.848,293.893,13:52:53.848,13:52:53.893,49973.848064,49973.892984,2025-03-22 09:27:43.848064,2025-03-22 09:27:43.892984,-53.71195983886719,-55.64556,-35.85047,30,underground,0.045,,
235,138,alarm,349.764,349.78,13:53:49.764,13:53:49.780,50029.76448,50029.779704,2025-03-22 09:28:39.764480,2025-03-22 09:28:39.779704,-53.81353378295898,-40.244537,-43.174316,20,arena_2,0.015,,
235,139,alarm,231.999,232.013,13:57:51.999,13:57:52.013,50271.99872,50272.012792,2025-03-22 09:32:41.998720,2025-03-22 09:32:42.012792,-53.98003005981445,-55.724796,-43.272568,30,underground,0.014,,
235,141,alarm,118.864,118.882,14:07:58.864,14:07:58.882,50878.864128,50878.881528,2025-03-22 09:42:48.864128,2025-03-22 09:42:48.881528,-52.02978515625,-55.625423,-30.637947,30,underground,0.017,,
235,141,alarm,159.335,159.354,14:08:39.335,14:08:39.354,50919.334528,50919.354104,2025-03-22 09:43:29.334528,2025-03-22 09:43:29.354104,-54.022979736328125,-55.535217,-37.051796,30,underground,0.02,,
235,141,alarm,240.069,240.088,14:10:00.069,14:10:00.088,51000.068864,51000.087544,2025-03-22 09:44:50.068864,2025-03-22 09:44:50.087544,-53.11886215209961,-55.732788,-44.82861,30,underground,0.019,,
235,141,alarm,240.13,240.164,14:10:00.130,14:10:00.164,51000.130432,51000.16396,2025-03-22 09:44:50.130432,2025-03-22 09:44:50.163960,-53.39293670654297,-55.54135,-43.85435,30,underground,0.034,,
235,141,alarm,262.611,262.632,14:10:22.611,14:10:22.632,51022.610816,51022.632184,2025-03-22 09:45:12.610816,2025-03-22 09:45:12.632184,-54.047462463378906,-55.743046,-40.049664,30,underground,0.021,,
235,142,alarm,246.702,246.712,14:16:06.702,14:16:06.712,51366.702208,51366.71244,2025-03-22 09:50:56.702208,2025-03-22 09:50:56.712440,-53.88169860839844,-55.823994,-37.319218,30,underground,0.01,,
235,142,alarm,336.464,336.48,14:17:36.464,14:17:36.480,51456.464256,51456.480248,2025-03-22 09:52:26.464256,2025-03-22 09:52:26.480248,-53.4531478881836,-55.79557,-31.867615,30,underground,0.016,,
235,142,alarm,336.586,336.603,14:17:36.586,14:17:36.603,51456.586112,51456.603128,2025-03-22 09:52:26.586112,2025-03-22 09:52:26.603128,-49.42958450317383,-55.878334,-25.707848,30,underground,0.017,,
235,143,alarm,111.452,111.463,14:19:51.452,14:19:51.463,51591.451904,51591.462904,2025-03-22 09:54:41.451904,2025-03-22 09:54:41.462904,-54.14850234985352,-55.71999,-43.250927,30,underground,0.011,,
235,143,alarm,117.759,117.79,14:19:57.759,14:19:57.790,51597.75872,51597.790456,2025-03-22 09:54:47.758720,2025-03-22 09:54:47.790456,-54.04048538208008,-55.84126,-32.023808,30,underground,0.032,,
235,144,alarm,279.439,279.593,14:28:39.439,14:28:39.593,52119.438848,52119.592824,2025-03-22 10:03:29.438848,2025-03-22 10:03:29.592824,-53.85825347900391,-55.70726,-31.122593,30,underground,0.154,,
235,145,alarm,219.988,220.102,14:33:39.988,14:33:40.102,52419.987712,52420.101624,2025-03-22 10:08:29.987712,2025-03-22 10:08:30.101624,-53.885650634765625,-55.572227,-31.106985,30,underground,0.114,,
235,150,alarm,72.523,72.546,15:01:12.523,15:01:12.546,54072.523392,54072.545912,2025-03-22 10:36:02.523392,2025-03-22 10:36:02.545912,-51.78858947753906,-55.573776,-26.168919,30,underground,0.023,,
235,154,alarm,170.989,171.023,15:26:50.989,15:26:51.023,55610.989312,55611.022584,2025-03-22 11:01:40.989312,2025-03-22 11:01:41.022584,-53.74330139160156,-55.611607,-31.054144,30,underground,0.033,,
235,155,alarm,113.631,113.672,15:31:53.631,15:31:53.672,55913.631488,55913.671672,2025-03-22 11:06:43.631488,2025-03-22 11:06:43.671672,-53.53475570678711,-55.822365,-31.681835,30,underground,0.04,,
235,155,alarm,137.228,137.26,15:32:17.228,15:32:17.260,55937.228032,55937.25964,2025-03-22 11:07:07.228032,2025-03-22 11:07:07.259640,-53.95408630371094,-55.77186,-37.656696,30,underground,0.032,,
235,155,alarm,139.998,140.009,15:32:19.998,15:32:20.009,55939.997696,55940.00908,2025-03-22 11:07:09.997696,2025-03-22 11:07:10.009080,-53.9093017578125,-55.73422,-39.88933,30,underground,0.011,,
235,158,alarm,52.8,52.822,15:48:52.800,15:48:52.822,56932.799744,56932.822136,2025-03-22 11:23:42.799744,2025-03-22 11:23:42.822136,-53.831092834472656,-55.751366,-31.622597,30,underground,0.022,,
235,158,alarm,326.291,326.302,15:53:26.291,15:53:26.302,57206.290688,57206.30156,2025-03-22 11:28:16.290688,2025-03-22 11:28:16.301560,-54.15660095214844,-55.350693,-32.257206,30,underground,0.011,,
235,159,alarm,337.297,337.387,15:59:37.297,15:59:37.387,57577.296896,57577.387384,2025-03-22 11:34:27.296896,2025-03-22 11:34:27.387384,-53.981353759765625,-55.729275,-37.55237,30,underground,0.09,19.0,1.0
235,159,alarm,339.32,339.545,15:59:39.320,15:59:39.545,57579.319552,57579.544568,2025-03-22 11:34:29.319552,2025-03-22 11:34:29.544568,-49.95579147338867,-55.42645,-11.823137,30,underground,0.225,19.0,2.0
235,159,alarm,339.359,339.37,15:59:39.359,15:59:39.370,57579.358848,57579.370232,2025-03-22 11:34:29.358848,2025-03-22 11:34:29.370232,-51.56589126586914,-55.63324,-7.38002,10,underground,0.011,19.0,3.0
235,159,alarm,340.217,340.46,15:59:40.217,15:59:40.460,57580.216576,57580.459896,2025-03-22 11:34:30.216576,2025-03-22 11:34:30.459896,-52.58740997314453,-55.67513,-19.545712,30,underground,0.243,19.0,4.0
235,159,alarm,341.361,341.528,15:59:41.361,15:59:41.528,57581.360768,57581.528056,2025-03-22 11:34:31.360768,2025-03-22 11:34:31.528056,-51.48613739013672,-55.68827,-18.127388,30,underground,0.167,19.0,5.0
235,159,alarm,342.24,342.428,15:59:42.240,15:59:42.428,57582.240256,57582.42828,2025-03-22 11:34:32.240256,2025-03-22 11:34:32.428280,-52.16305541992188,-55.73057,-20.083927,30,underground,0.188,19.0,6.0
235,159,alarm,343.618,343.764,15:59:43.618,15:59:43.764,57583.618176,57583.763704,2025-03-22 11:34:33.618176,2025-03-22 11:34:33.763704,-44.71624755859375,-54.540688,-12.262236,30,underground,0.146,19.0,7.0
